ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam
10.40.121.234,JAXFLDS95,JAXFLDS95.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.20.24.30,PITPART07,PITPART07.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.30.253.241,LAXCACO47,LAXCACO47.west.lightspeed.net,west,active,Juniper,MX204,core,0,0
10.10.224.23,AUSTXCO86,AUSTXCO86.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0
10.20.31.134,ATLGADS63,ATLGADS63.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.30.8.100,LAXCART64,LAXCART64.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.50.162.57,PHXAZCO96,PHXAZCO96.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,core,0,0
10.60.162.176,PHLPART61,PHLPART61.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,1,0
10.10.198.143,AUSTXAG98,AUSTXAG98.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.30.59.254,LAXCACO33,LAXCACO33.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0
10.50.117.222,ABQNMSW76,ABQNMSW76.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw,0,0
10.40.218.150,JAXFLCO59,JAXFLCO59.southeast.lightspeed.net,southeast,active,Juniper,MX204,core,0,0
10.40.34.154,JAXFLRT08,JAXFLRT08.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.70.42.160,PORORRT09,PORORRT09.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.60.64.127,BOSMACO43,BOSMACO43.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,0
10.60.202.64,BOSMAAG25,BOSMAAG25.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.40.103.4,BNATNED73,BNATNED73.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge,0,0
10.30.113.29,SEAWAAG55,SEAWAAG55.west.lightspeed.net,west,degraded,Arista,7280R,agg,0,0
10.40.232.126,JAXFLCO25,JAXFLCO25.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core,0,0
10.40.203.67,BNATNRT93,BNATNRT93.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr,0,0
10.40.11.237,JAXFLDS07,JAXFLDS07.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist,1,0
10.40.132.242,MIAFLED25,MIAFLED25.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,0,0
10.30.132.127,LAXCACO95,LAXCACO95.west.lightspeed.net,west,active,Juniper,MX204,core,0,1
10.10.210.32,DALTXSW55,DALTXSW55.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.40.195.114,JAXFLDS65,JAXFLDS65.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,1,0
10.20.6.129,CLTNCCO98,CLTNCCO98.east.lightspeed.net,east,active,Juniper,MX204,core,0,0
10.50.238.85,PHXAZDS92,PHXAZDS92.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,1,0
10.20.51.37,PITPAED33,PITPAED33.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.20.207.45,ATLGACO37,ATLGACO37.east.lightspeed.net,east,degraded,Nokia,7750 SR-1,core,0,0
10.20.129.221,CLTNCCO53,CLTNCCO53.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0
10.40.17.181,JAXFLED49,JAXFLED49.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,0,0
10.10.176.165,DALTXDS26,DALTXDS26.central.lightspeed.net,central,active,Juniper,QFX5120,dist,1,0
10.20.231.203,CLTNCRT11,CLTNCRT11.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.60.69.251,PHLPACO92,PHLPACO92.northeast.lightspeed.net,northeast,down,Nokia,7750 SR-1,core,0,0
10.10.102.24,OKCOKAG49,OKCOKAG49.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.10.37.83,AUSTXAG17,AUSTXAG17.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.70.250.177,GEGWACO46,GEGWACO46.northwest.lightspeed.net,northwest,retired,Nokia,7750 SR-1,core,0,0
10.10.78.148,DALTXAG81,DALTXAG81.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.10.11.66,AUSTXCO14,AUSTXCO14.central.lightspeed.net,central,active,Cisco,NCS540,core,0,0
10.40.53.121,BNATNAG96,BNATNAG96.southeast.lightspeed.net,southeast,down,Arista,7280R,agg,0,0
10.60.81.39,PHLPACO46,PHLPACO46.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0
10.60.83.50,BOSMACO46,BOSMACO46.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0
10.70.198.154,BOIIDAG06,BOIIDAG06.northwest.lightspeed.net,northwest,down,Arista,7280R,agg,0,0
10.20.120.26,CLTNCSW12,CLTNCSW12.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.30.52.7,LAXCACO60,LAXCACO60.west.lightspeed.net,west,active,Cisco,NCS540,core,0,1
10.10.134.222,AUSTXDS17,AUSTXDS17.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.30.85.220,LAXCART31,LAXCART31.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.30.188.174,LAXCAAG89,LAXCAAG89.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.20.24.191,CLTNCED22,CLTNCED22.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.40.74.171,MIAFLED45,MIAFLED45.southeast.lightspeed.net,southeast,down,Cisco,ISR4431,edge,0,0
10.20.35.183,ATLGAED95,ATLGAED95.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,1
10.20.200.35,CLTNCED21,CLTNCED21.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.10.37.60,AUSTXRT88,AUSTXRT88.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0
10.20.7.32,PITPAED73,PITPAED73.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.10.122.15,AUSTXRT46,AUSTXRT46.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0
10.40.105.118,BNATNSW97,BNATNSW97.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw,0,0
10.30.246.74,LAXCAAG27,LAXCAAG27.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.70.218.138,BOIIDAG40,BOIIDAG40.northwest.lightspeed.net,northwest,retired,Arista,7280R,agg,0,0
10.20.55.194,ATLGAAG68,ATLGAAG68.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0
10.70.223.95,GEGWAAG82,GEGWAAG82.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.70.204.195,PORORRT49,PORORRT49.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.98.51,GEGWASW03,GEGWASW03.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.40.239.83,JAXFLSW65,JAXFLSW65.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.20.152.160,CLTNCED81,CLTNCED81.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.40.172.149,BNATNRT10,BNATNRT10.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.20.113.1,CLTNCED31,CLTNCED31.east.lightspeed.net,east,degraded,RAD,ETX-2,edge,0,0
10.50.69.141,ABQNMCO54,ABQNMCO54.southwest.lightspeed.net,southwest,degraded,Juniper,MX204,core,0,0
10.20.196.77,ATLGART34,ATLGART34.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.40.255.190,JAXFLDS06,JAXFLDS06.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.10.0.110,DALTXRT65,DALTXRT65.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0
10.70.239.106,PORORRT35,PORORRT35.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.10.192.234,OKCOKAG62,OKCOKAG62.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.10.185.227,OKCOKAG53,OKCOKAG53.central.lightspeed.net,central,active,ADVA,FSP3000,agg,1,0
10.40.65.25,JAXFLSW83,JAXFLSW83.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.70.50.223,GEGWART34,GEGWART34.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.11.138,GEGWACO69,GEGWACO69.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.10.196.140,OKCOKSW10,OKCOKSW10.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,1
10.40.38.118,MIAFLAG79,MIAFLAG79.southeast.lightspeed.net,southeast,degraded,Arista,7280R,agg,0,0
10.20.162.255,CLTNCSW42,CLTNCSW42.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,1
10.40.171.154,BNATNRT39,BNATNRT39.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr,0,0
10.10.97.246,AUSTXCO82,AUSTXCO82.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0
10.40.165.136,BNATNCO61,BNATNCO61.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core,0,0
10.10.216.45,AUSTXSW11,AUSTXSW11.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.40.61.197,JAXFLAG33,JAXFLAG33.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.50.237.36,ABQNMSW58,ABQNMSW58.southwest.lightspeed.net,southwest,retired,Cisco,Catalyst9300,sw,0,0
10.60.127.59,NYCNYDS14,NYCNYDS14.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,1,0
10.20.97.228,CLTNCRT26,CLTNCRT26.east.lightspeed.net,east,retired,Arista,7050X3,rtr,0,0
10.30.191.178,SEAWAAG03,SEAWAAG03.west.lightspeed.net,west,active,Arista,7280R,agg,0,1
10.10.189.11,DALTXAG48,DALTXAG48.central.lightspeed.net,central,degraded,Arista,7280R,agg,0,0
10.50.206.163,ABQNMCO24,ABQNMCO24.southwest.lightspeed.net,southwest,active,Cisco,NCS540,core,0,0
10.30.131.217,SFOCACO61,SFOCACO61.west.lightspeed.net,west,active,Cisco,NCS540,core,0,1
10.50.244.193,ELPTXAG42,ELPTXAG42.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.10.21.176,DALTXCO28,DALTXCO28.central.lightspeed.net,central,active,Juniper,MX204,core,0,0
10.10.66.234,DALTXAG32,DALTXAG32.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.50.206.101,ELPTXED75,ELPTXED75.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge,0,0
10.50.141.46,ELPTXSW91,ELPTXSW91.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.70.110.35,BOIIDRT19,BOIIDRT19.northwest.lightspeed.net,northwest,down,Arista,7050X3,rtr,0,0
10.30.138.122,SFOCAAG18,SFOCAAG18.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg,0,0
10.20.64.134,ATLGAAG28,ATLGAAG28.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg,0,0
10.50.179.99,ABQNMED54,ABQNMED54.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.10.252.173,DALTXDS48,DALTXDS48.central.lightspeed.net,central,retired,Juniper,QFX5120,dist,1,0
10.10.32.2,OKCOKSW05,OKCOKSW05.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.10.0.55,DALTXDS68,DALTXDS68.central.lightspeed.net,central,down,Juniper,QFX5120,dist,1,0
10.70.77.95,GEGWAAG98,GEGWAAG98.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.70.207.227,GEGWASW87,GEGWASW87.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.60.104.240,PHLPAAG13,PHLPAAG13.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.30.169.233,LAXCACO72,LAXCACO72.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,core,0,0
10.50.209.247,PHXAZED18,PHXAZED18.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.20.134.108,CLTNCSW66,CLTNCSW66.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0
10.10.121.138,DALTXSW01,DALTXSW01.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.40.14.35,MIAFLSW93,MIAFLSW93.southeast.lightspeed.net,southeast,down,Cisco,Catalyst9300,sw,0,1
10.60.58.141,BOSMART71,BOSMART71.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.70.255.18,PORORAG44,PORORAG44.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.30.208.85,SFOCAAG88,SFOCAAG88.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.10.81.175,DALTXDS23,DALTXDS23.central.lightspeed.net,central,active,Juniper,QFX5120,dist,1,0
10.60.172.172,NYCNYDS97,NYCNYDS97.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
10.30.26.138,LAXCART90,LAXCART90.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.217.136,PHLPART48,PHLPART48.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.60.134.190,PHLPADS31,PHLPADS31.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
10.10.235.87,AUSTXED81,AUSTXED81.central.lightspeed.net,central,active,Juniper,SRX345,edge,1,0
10.60.68.139,PHLPAAG58,PHLPAAG58.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.20.166.135,CLTNCSW29,CLTNCSW29.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.30.157.129,SEAWAAG59,SEAWAAG59.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.20.176.70,CLTNCAG51,CLTNCAG51.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0
10.30.119.246,LAXCART27,LAXCART27.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,1
10.40.200.106,JAXFLSW39,JAXFLSW39.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.10.230.16,AUSTXAG45,AUSTXAG45.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.10.68.236,DALTXCO14,DALTXCO14.central.lightspeed.net,central,degraded,Cisco,NCS540,core,0,0
10.30.13.89,LAXCASW35,LAXCASW35.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.20.168.194,PITPART52,PITPART52.east.lightspeed.net,east,retired,Arista,7050X3,rtr,0,0
10.70.249.54,BOIIDAG10,BOIIDAG10.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg,0,0
10.50.74.33,PHXAZED89,PHXAZED89.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.30.105.175,SEAWAAG47,SEAWAAG47.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.10.132.61,OKCOKAG92,OKCOKAG92.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.20.189.154,CLTNCED03,CLTNCED03.east.lightspeed.net,east,degraded,RAD,ETX-2,edge,0,0
10.10.239.41,DALTXDS82,DALTXDS82.central.lightspeed.net,central,active,Juniper,QFX5120,dist,1,0
10.20.27.97,ATLGART10,ATLGART10.east.lightspeed.net,east,retired,Arista,7050X3,rtr,0,0
10.70.195.156,PORORCO92,PORORCO92.northwest.lightspeed.net,northwest,degraded,Cisco,NCS540,core,0,0
10.10.179.238,OKCOKED10,OKCOKED10.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.40.51.124,BNATNED09,BNATNED09.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge,0,1
10.50.196.240,ABQNMED55,ABQNMED55.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.50.132.74,ELPTXRT03,ELPTXRT03.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.50.122.226,ABQNMDS29,ABQNMDS29.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,1,0
10.70.140.73,PORORCO29,PORORCO29.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0
10.50.215.131,ABQNMSW37,ABQNMSW37.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.34.161,SFOCART87,SFOCART87.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.70.58.178,BOIIDRT69,BOIIDRT69.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.50.189.104,ABQNMRT90,ABQNMRT90.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.30.137.177,LAXCACO17,LAXCACO17.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,core,0,1
10.40.108.93,MIAFLED57,MIAFLED57.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0
10.10.175.176,DALTXAG04,DALTXAG04.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.40.81.94,JAXFLAG96,JAXFLAG96.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,1,0
10.20.88.216,CLTNCAG56,CLTNCAG56.east.lightspeed.net,east,down,ADVA,FSP3000,agg,0,0
10.20.180.18,ATLGACO78,ATLGACO78.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0
10.40.233.219,BNATNAG60,BNATNAG60.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0
10.20.53.38,PITPASW70,PITPASW70.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.30.67.97,SEAWADS49,SEAWADS49.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,0
10.10.98.134,DALTXED62,DALTXED62.central.lightspeed.net,central,degraded,RAD,ETX-2,edge,0,0
10.60.65.180,NYCNYAG91,NYCNYAG91.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.30.254.23,LAXCART10,LAXCART10.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,1
10.50.134.121,ABQNMAG76,ABQNMAG76.southwest.lightspeed.net,southwest,down,Arista,7280R,agg,0,0
10.50.100.63,ELPTXAG61,ELPTXAG61.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.60.126.239,PHLPAAG20,PHLPAAG20.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,0,0
10.10.172.210,OKCOKDS12,OKCOKDS12.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist,1,0
10.10.100.203,DALTXED31,DALTXED31.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.30.115.62,LAXCAAG58,LAXCAAG58.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.50.144.41,ELPTXED98,ELPTXED98.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,1,0
10.10.150.248,AUSTXRT28,AUSTXRT28.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.10.64.244,DALTXSW71,DALTXSW71.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.70.107.32,PORORAG62,PORORAG62.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.60.200.255,PHLPAAG22,PHLPAAG22.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,1,0
10.30.61.109,SEAWAAG15,SEAWAAG15.west.lightspeed.net,west,active,Arista,7280R,agg,1,0
10.30.223.56,LAXCART63,LAXCART63.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.50.45.3,PHXAZSW46,PHXAZSW46.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.60.240.112,BOSMACO01,BOSMACO01.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0
10.40.89.154,BNATNSW19,BNATNSW19.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.40.43.81,BNATNED91,BNATNED91.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431,edge,0,0
10.50.120.96,ABQNMED93,ABQNMED93.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge,0,0
10.70.12.52,GEGWADS98,GEGWADS98.northwest.lightspeed.net,northwest,down,ADVA,FSP150,dist,1,0
10.50.43.200,ELPTXDS44,ELPTXDS44.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist,1,0
10.20.137.20,PITPAED06,PITPAED06.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.70.138.116,PORORRT70,PORORRT70.northwest.lightspeed.net,northwest,retired,Arista,7050X3,rtr,0,0
10.40.115.16,MIAFLRT10,MIAFLRT10.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.40.101.154,BNATNRT57,BNATNRT57.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.40.241.221,JAXFLDS10,JAXFLDS10.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,1,0
10.20.71.216,ATLGAED41,ATLGAED41.east.lightspeed.net,east,degraded,Juniper,SRX345,edge,0,0
10.60.191.217,BOSMACO22,BOSMACO22.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0
10.10.40.29,DALTXED25,DALTXED25.central.lightspeed.net,central,active,Juniper,SRX345,edge,0,0
10.10.85.71,DALTXAG01,DALTXAG01.central.lightspeed.net,central,active,ADVA,FSP3000,agg,1,0
10.20.57.168,CLTNCDS95,CLTNCDS95.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.50.54.236,PHXAZSW54,PHXAZSW54.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw,0,0
10.10.108.232,AUSTXED91,AUSTXED91.central.lightspeed.net,central,degraded,Cisco,ISR4431,edge,0,0
10.70.130.76,GEGWAAG09,GEGWAAG09.northwest.lightspeed.net,northwest,down,ADVA,FSP3000,agg,0,0
10.50.37.31,ABQNMSW87,ABQNMSW87.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.20.39.187,PITPADS02,PITPADS02.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.40.182.191,BNATNED66,BNATNED66.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,0,0
10.20.3.145,CLTNCDS34,CLTNCDS34.east.lightspeed.net,east,retired,Juniper,QFX5120,dist,1,0
10.20.73.46,CLTNCCO37,CLTNCCO37.east.lightspeed.net,east,degraded,Nokia,7750 SR-1,core,0,0
10.60.98.53,BOSMART27,BOSMART27.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.40.111.102,JAXFLDS71,JAXFLDS71.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist,1,1
10.50.144.172,ABQNMDS94,ABQNMDS94.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,1,0
10.20.52.183,CLTNCAG13,CLTNCAG13.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.50.206.26,ABQNMSW48,ABQNMSW48.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.40.34.248,MIAFLDS45,MIAFLDS45.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0
10.20.238.98,PITPASW22,PITPASW22.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.60.141.46,NYCNYRT59,NYCNYRT59.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0
10.20.236.78,PITPART41,PITPART41.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.20.6.74,PITPADS78,PITPADS78.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.10.35.188,DALTXAG25,DALTXAG25.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.20.232.67,PITPAAG03,PITPAAG03.east.lightspeed.net,east,down,Arista,7280R,agg,0,0
10.20.183.101,ATLGASW35,ATLGASW35.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.20.51.31,ATLGAAG67,ATLGAAG67.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0
10.70.142.196,BOIIDRT24,BOIIDRT24.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.10.219.251,AUSTXCO77,AUSTXCO77.central.lightspeed.net,central,degraded,Cisco,NCS540,core,0,0
10.30.54.235,LAXCART02,LAXCART02.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.70.21.178,PORORAG85,PORORAG85.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.20.50.102,CLTNCRT48,CLTNCRT48.east.lightspeed.net,east,down,Arista,7050X3,rtr,0,0
10.60.93.143,BOSMART87,BOSMART87.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.30.126.62,SFOCAAG06,SFOCAAG06.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.50.179.36,PHXAZCO58,PHXAZCO58.southwest.lightspeed.net,southwest,degraded,Juniper,MX204,core,0,0
10.10.70.250,DALTXDS31,DALTXDS31.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.30.234.214,SEAWAED63,SEAWAED63.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge,0,1
10.20.225.174,PITPART72,PITPART72.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.30.118.124,LAXCACO03,LAXCACO03.west.lightspeed.net,west,active,Juniper,MX204,core,0,1
10.50.176.28,ELPTXSW04,ELPTXSW04.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.20.179.47,CLTNCCO74,CLTNCCO74.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0
10.30.11.96,SFOCACO15,SFOCACO15.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,0,1
10.40.48.162,MIAFLAG32,MIAFLAG32.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.40.51.232,MIAFLSW53,MIAFLSW53.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.50.116.23,ABQNMRT64,ABQNMRT64.southwest.lightspeed.net,southwest,retired,Arista,7050X3,rtr,0,0
10.20.138.133,CLTNCCO25,CLTNCCO25.east.lightspeed.net,east,degraded,Juniper,MX204,core,0,0
10.40.145.242,MIAFLRT39,MIAFLRT39.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.30.114.70,SFOCAAG24,SFOCAAG24.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.40.60.137,MIAFLED48,MIAFLED48.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0
10.10.146.211,OKCOKDS77,OKCOKDS77.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.20.114.149,PITPAED71,PITPAED71.east.lightspeed.net,east,degraded,RAD,ETX-2,edge,0,0
10.20.43.198,ATLGART04,ATLGART04.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0
10.40.159.251,JAXFLSW27,JAXFLSW27.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw,0,0
